innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kings XI Punjab,KL Rahul,52,47,3,2,110.64,c JC Archer b JD Unadkat,1
1,Kings XI Punjab,CH Gayle,30,22,2,3,136.36,c SV Samson b JC Archer,2
1,Kings XI Punjab,MA Agarwal,26,12,1,2,216.67,c JC Archer b IS Sodhi,3
1,Kings XI Punjab,DA Miller,40,27,2,2,148.15,c JC Buttler b DS Kulkarni,4
1,Kings XI Punjab,N Pooran,5,6,0,0,83.33,c AM Rahane b JC Archer,5
1,Kings XI Punjab,Mandeep Singh,0,2,0,0,0.0,b JC Archer,6
1,Kings XI Punjab,R Ashwin,17,4,1,2,425.0,not out,7
1,Kings XI Punjab,Mujeeb Ur Rahman,0,1,0,0,0.0,not out,8
2,Rajasthan Royals,RA Tripathi,50,45,4,0,111.11,c MA Agarwal b R Ashwin,1
2,Rajasthan Royals,JC Buttler,23,17,1,2,135.29,c N Pooran b Arshdeep Singh,2
2,Rajasthan Royals,SV Samson,27,21,2,0,128.57,b R Ashwin,3
2,Rajasthan Royals,AM Rahane,26,21,1,0,123.81,c Mohammed Shami b Arshdeep Singh,4
2,Rajasthan Royals,AJ Turner,0,1,0,0,0.0,c DA Miller b M Ashwin,5
2,Rajasthan Royals,JC Archer,1,3,0,0,33.33,c KL Rahul b Mohammed Shami,6
2,Rajasthan Royals,STR Binny,33,11,2,3,300.0,not out,7
2,Rajasthan Royals,S Gopal,0,1,0,0,0.0,c MA Agarwal b Mohammed Shami,8
