innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kings XI Punjab,death,46,4,30,9.2,5,10
1,Kings XI Punjab,middle,97,1,54,10.78,10,7
1,Kings XI Punjab,powerplay,39,1,36,6.5,5,21
2,Rajasthan Royals,death,48,5,30,9.6,5,10
2,Rajasthan Royals,middle,68,1,54,7.56,5,10
2,Rajasthan Royals,powerplay,54,1,36,9.0,5,12
