match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2012-04-06,Mumbai Indians,Wankhede Stadium,4.0,0,16,1,4.0,12,1,0
8,2012-04-08,Kings XI Punjab,Subrata Roy Sahara Stadium,4.0,0,34,2,8.5,10,0,0
14,2012-04-12,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,17,1,5.67,6,0,0
16,2012-04-14,Chennai Super Kings,Subrata Roy Sahara Stadium,3.0,0,16,2,5.33,5,0,0
21,2012-04-17,Royal Challengers Bangalore,M Chinnaswamy Stadium,2.0,0,35,0,17.5,1,0,0
24,2012-04-19,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,28,0,7.0,9,0,0
27,2012-04-21,Delhi Daredevils,Feroz Shah Kotla,2.0,0,20,0,10.0,3,0,0
31,2012-04-24,Delhi Daredevils,Subrata Roy Sahara Stadium,4.0,0,33,1,8.25,6,0,0
35,2012-04-26,Deccan Chargers,Subrata Roy Sahara Stadium,4.0,0,39,1,9.75,9,0,0
57,2012-05-11,Royal Challengers Bangalore,Subrata Roy Sahara Stadium,4.0,0,31,1,7.75,8,1,0
60,2012-05-13,Rajasthan Royals,Sawai Mansingh Stadium,3.0,0,31,0,10.33,3,0,0
