innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bengaluru,B Kumar,4.0,0,32,1,8.0,7,1,0
1,Royal Challengers Bengaluru,JR Hazlewood,3.0,0,26,1,8.67,7,0,0
1,Royal Challengers Bengaluru,KH Pandya,4.0,0,29,1,7.25,6,0,0
1,Royal Challengers Bengaluru,LS Livingstone,1.0,0,8,0,8.0,1,0,0
1,Royal Challengers Bengaluru,Suyash Sharma,4.0,0,39,0,9.75,4,1,0
1,Royal Challengers Bengaluru,Yash Dayal,4.0,0,36,1,9.0,8,0,0
2,Rajasthan Royals,JC Archer,4.0,0,36,0,9.0,11,2,1
2,Rajasthan Royals,K Kartikeya,3.0,0,25,1,8.33,6,1,0
2,Rajasthan Royals,M Theekshana,2.0,0,21,0,10.5,2,0,0
2,Rajasthan Royals,PWH de Silva,3.0,0,33,0,11.0,5,0,0
2,Rajasthan Royals,R Parag,1.0,0,10,0,10.0,1,1,0
2,Rajasthan Royals,Sandeep Sharma,2.3,0,29,0,11.6,3,1,0
2,Rajasthan Royals,TU Deshpande,2.0,0,21,0,10.5,3,0,0
