innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,59,2,30,11.8,8,4
1,Rajasthan Royals,middle,69,2,54,7.67,8,13
1,Rajasthan Royals,powerplay,45,0,36,7.5,7,16
2,Royal Challengers Bengaluru,death,68,0,37,11.03,9,9
2,Royal Challengers Bengaluru,middle,49,1,36,8.17,5,11
2,Royal Challengers Bengaluru,powerplay,58,0,32,10.88,9,11
