innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,SV Samson,49,7.5
1,Rajasthan Royals,2,R Parag,105,14.2
1,Rajasthan Royals,3,YBK Jaiswal,126,16.6
1,Rajasthan Royals,4,SO Hetmyer,169,20.5
2,Royal Challengers Bengaluru,1,PD Salt,92,9.4
