innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Capitals,death,62,1,30,12.4,8,5
1,Delhi Capitals,middle,71,3,54,7.89,8,17
1,Delhi Capitals,powerplay,63,0,36,10.5,9,9
2,Royal Challengers Bangalore,death,32,4,30,6.4,4,14
2,Royal Challengers Bangalore,middle,62,2,54,6.89,4,16
2,Royal Challengers Bangalore,powerplay,43,3,36,7.17,5,12
