innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,I Udana,4.0,0,40,1,10.0,2,1,0
1,Royal Challengers Bangalore,MM Ali,2.0,0,21,1,10.5,2,2,0
1,Royal Challengers Bangalore,Mohammed Siraj,4.0,0,34,2,8.5,11,1,1
1,Royal Challengers Bangalore,Navdeep Saini,3.0,0,48,0,16.0,3,0,1
1,Royal Challengers Bangalore,Washington Sundar,4.0,0,20,0,5.0,9,0,0
1,Royal Challengers Bangalore,YS Chahal,3.0,0,29,0,9.67,4,0,0
2,Delhi Capitals,A Nortje,4.0,0,22,2,5.5,11,1,0
2,Delhi Capitals,AR Patel,4.0,0,18,2,4.5,9,0,0
2,Delhi Capitals,HV Patel,4.0,0,43,0,10.75,4,2,0
2,Delhi Capitals,K Rabada,4.0,0,24,4,6.0,9,2,0
2,Delhi Capitals,R Ashwin,4.0,0,26,1,6.5,9,1,0
