innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,PP Shaw,42,23,S Dhawan,25,17,68,40
1,Delhi Capitals,2,SS Iyer,7,7,S Dhawan,7,11,14,18
1,Delhi Capitals,3,SS Iyer,4,6,RR Pant,4,5,8,11
1,Delhi Capitals,4,RR Pant,33,20,MP Stoinis,48,23,89,41
1,Delhi Capitals,5,SO Hetmyer,11,7,MP Stoinis,5,3,17,10
2,Royal Challengers Bangalore,1,D Padikkal,4,6,AJ Finch,13,12,20,18
2,Royal Challengers Bangalore,2,V Kohli,6,4,AJ Finch,0,2,7,6
2,Royal Challengers Bangalore,3,V Kohli,7,5,AB de Villiers,9,6,16,11
2,Royal Challengers Bangalore,4,V Kohli,19,24,MM Ali,11,13,32,37
2,Royal Challengers Bangalore,5,V Kohli,11,6,Washington Sundar,6,3,19,9
2,Royal Challengers Bangalore,6,S Dube,10,7,Washington Sundar,11,8,21,15
2,Royal Challengers Bangalore,7,S Dube,1,5,I Udana,1,2,3,7
2,Royal Challengers Bangalore,8,Navdeep Saini,1,1,I Udana,0,1,1,2
2,Royal Challengers Bangalore,9,Navdeep Saini,3,5,Mohammed Siraj,5,4,8,9
2,Royal Challengers Bangalore,10,Navdeep Saini,8,6,YS Chahal,0,0,10,6
