innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Capitals,death,60,2,30,12.0,9,9
1,Delhi Capitals,middle,68,2,54,7.56,6,14
1,Delhi Capitals,powerplay,59,1,36,9.83,11,14
2,Royal Challengers Bangalore,death,45,2,30,9.0,5,8
2,Royal Challengers Bangalore,middle,62,4,54,6.89,4,16
2,Royal Challengers Bangalore,powerplay,64,1,36,10.67,11,10
