innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,MP Stoinis,3.0,0,24,0,8.0,3,0,0
1,Royal Challengers Bangalore,Navdeep Saini,4.0,0,44,1,11.0,9,0,0
1,Royal Challengers Bangalore,S Dube,1.0,0,5,0,5.0,1,0,0
1,Royal Challengers Bangalore,UT Yadav,4.0,0,39,1,9.75,8,0,0
1,Royal Challengers Bangalore,Washington Sundar,4.0,0,29,1,7.25,6,0,0
1,Royal Challengers Bangalore,YS Chahal,4.0,0,41,2,10.25,10,0,0
2,Delhi Capitals,A Mishra,4.0,0,29,2,7.25,8,1,0
2,Delhi Capitals,AR Patel,4.0,0,26,1,6.5,8,0,0
2,Delhi Capitals,I Sharma,4.0,0,40,1,10.0,8,0,0
2,Delhi Capitals,K Rabada,4.0,0,31,2,7.75,8,1,0
2,Delhi Capitals,S Lamichhane,3.0,0,36,0,12.0,1,0,0
2,Delhi Capitals,SE Rutherford,1.0,0,6,1,6.0,1,0,0
