innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Gujarat Titans,Arshad Khan,1.0,0,21,0,21.0,1,1,0
1,Gujarat Titans,K Rabada,4.0,0,41,1,10.25,7,2,0
1,Gujarat Titans,M Prasidh Krishna,3.0,0,41,0,13.67,6,0,0
1,Gujarat Titans,Mohammed Siraj,4.0,0,54,0,13.5,7,3,0
1,Gujarat Titans,R Sai Kishore,4.0,0,30,3,7.5,12,0,0
1,Gujarat Titans,Rashid Khan,4.0,0,48,1,12.0,7,0,0
2,Punjab Kings,Arshdeep Singh,4.0,0,36,2,9.0,11,0,0
2,Punjab Kings,Azmatullah Omarzai,2.0,0,29,0,14.5,3,0,0
2,Punjab Kings,GJ Maxwell,2.0,0,26,1,13.0,2,1,0
2,Punjab Kings,M Jansen,4.0,0,44,1,11.0,4,1,0
2,Punjab Kings,MP Stoinis,2.0,0,31,0,15.5,3,0,0
2,Punjab Kings,Vijaykumar Vyshak,3.0,0,28,0,9.33,7,5,0
2,Punjab Kings,YS Chahal,3.0,0,34,0,11.33,3,1,0
