innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,Priyansh Arya,17,11,P Simran Singh,5,8,28,19
1,Punjab Kings,2,SS Iyer,19,9,Priyansh Arya,30,12,51,21
1,Punjab Kings,3,Azmatullah Omarzai,16,15,SS Iyer,10,8,26,23
1,Punjab Kings,4,GJ Maxwell,0,1,SS Iyer,0,0,0,1
1,Punjab Kings,5,MP Stoinis,20,15,SS Iyer,35,13,57,28
1,Punjab Kings,6,Shashank Singh,44,16,SS Iyer,33,12,81,28
2,Gujarat Titans,1,B Sai Sudharsan,25,21,Shubman Gill,33,14,61,35
2,Gujarat Titans,2,JC Buttler,32,20,B Sai Sudharsan,49,20,84,40
2,Gujarat Titans,3,SE Rutherford,27,20,JC Buttler,22,13,54,33
2,Gujarat Titans,4,SE Rutherford,11,5,R Tewatia,6,2,18,7
2,Gujarat Titans,5,SE Rutherford,8,3,M Shahrukh Khan,0,0,8,3
2,Gujarat Titans,6,Arshad Khan,1,1,M Shahrukh Khan,6,1,7,2
