innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Punjab Kings,death,87,1,30,17.4,14,3
1,Punjab Kings,middle,83,3,54,9.22,12,24
1,Punjab Kings,powerplay,73,1,36,12.17,12,13
2,Gujarat Titans,death,58,3,30,11.6,7,8
2,Gujarat Titans,middle,113,1,54,12.56,16,11
2,Gujarat Titans,powerplay,61,1,36,10.17,8,14
