innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Rajasthan Royals,Fazalhaq Farooqi,4.0,0,38,0,9.5,8,0,0
1,Rajasthan Royals,JC Archer,4.0,0,30,1,7.5,9,2,0
1,Rajasthan Royals,M Theekshana,4.0,0,54,2,13.5,5,3,0
1,Rajasthan Royals,Sandeep Sharma,4.0,0,41,1,10.25,6,3,0
1,Rajasthan Royals,TU Deshpande,4.0,0,53,2,13.25,7,7,0
2,Gujarat Titans,Arshad Khan,2.0,0,19,1,9.5,5,1,0
2,Gujarat Titans,K Khejroliya,3.0,0,29,1,9.67,4,1,0
2,Gujarat Titans,M Prasidh Krishna,4.0,0,24,3,6.0,12,0,0
2,Gujarat Titans,Mohammed Siraj,4.0,0,30,1,7.5,15,4,0
2,Gujarat Titans,R Sai Kishore,2.2,0,20,2,8.57,3,1,0
2,Gujarat Titans,Rashid Khan,4.0,0,37,2,9.25,6,2,0
