innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,10,6,Rajasthan Royals,JC Buttler,M Theekshana,A Totre,wicket,upheld,False
2,7,4,Rajasthan Royals,R Parag,K Khejroliya,R Pandit,wicket,struck down,False
2,8,5,Gujarat Titans,SO Hetmyer,Rashid Khan,A Totre,wicket,struck down,False
2,14,2,Rajasthan Royals,SB Dubey,Rashid Khan,A Totre,wicket,struck down,False
