match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2015-04-10,Rajasthan Royals,Maharashtra Cricket Association Stadium,23,21,3,1,109.52,c JP Faulkner b DS Kulkarni,6
7,2015-04-12,Mumbai Indians,Wankhede Stadium,24,23,3,0,104.35,c AP Tare b SL Malinga,4
10,2015-04-15,Delhi Daredevils,Maharashtra Cricket Association Stadium,5,7,0,0,71.43,b JP Duminy,4
18,2015-04-21,Rajasthan Royals,"Sardar Patel Stadium, Motera",54,30,1,5,180.0,c STR Binny b DJ Hooda,5
24,2015-04-25,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3,9,0,0,33.33,c SK Raina b RA Jadeja,5
27,2015-04-27,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",15,14,1,0,107.14,c TA Boult b KV Sharma,5
31,2015-05-01,Delhi Daredevils,Feroz Shah Kotla,42,41,4,1,102.44,c SS Tiwary b NM Coulter-Nile,5
35,2015-05-03,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",43,37,3,1,116.22,c RG Sharma b SL Malinga,4
40,2015-05-06,Royal Challengers Bangalore,M Chinnaswamy Stadium,7,10,1,0,70.0,b S Aravind,5
44,2015-05-09,Kolkata Knight Riders,Eden Gardens,27,11,2,2,245.45,not out,5
48,2015-05-11,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",89,44,2,9,202.27,not out,5
50,2015-05-13,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",14,4,0,2,350.0,st KD Karthik b YS Chahal,4
53,2015-05-16,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",11,15,1,0,73.33,c RA Jadeja b P Negi,6
