match_number,date,opponent,catches,stumpings,run_outs
3,2015-04-10,Rajasthan Royals,1,0,0
7,2015-04-12,Mumbai Indians,1,0,0
24,2015-04-25,Chennai Super Kings,1,0,0
27,2015-04-27,Sunrisers Hyderabad,2,0,0
50,2015-05-13,Royal Challengers Bangalore,2,0,0
