innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,BB McCullum,14,19,G Gambhir,32,16,48,35
1,Kolkata Knight Riders,2,BB McCullum,17,17,JH Kallis,21,24,39,41
1,Kolkata Knight Riders,3,JH Kallis,3,3,Shakib Al Hasan,1,3,4,6
1,Kolkata Knight Riders,4,YK Pathan,9,8,JH Kallis,6,6,15,14
1,Kolkata Knight Riders,5,YK Pathan,31,13,LR Shukla,24,11,56,24
2,Delhi Daredevils,1,DA Warner,7,6,V Sehwag,10,6,24,12
2,Delhi Daredevils,2,V Sehwag,0,1,NV Ojha,0,0,0,1
2,Delhi Daredevils,3,DPMD Jayawardene,26,21,NV Ojha,28,28,59,49
2,Delhi Daredevils,4,Y Venugopal Rao,10,14,DPMD Jayawardene,14,12,25,26
2,Delhi Daredevils,5,P Negi,8,5,Y Venugopal Rao,3,8,12,13
2,Delhi Daredevils,6,P Negi,2,4,LRPL Taylor,11,8,13,12
2,Delhi Daredevils,7,P Negi,4,2,IK Pathan,5,2,9,4
2,Delhi Daredevils,8,M Morkel,0,1,IK Pathan,0,0,0,1
2,Delhi Daredevils,9,IK Pathan,1,1,UT Yadav,1,1,2,2
