innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,3.0,0,37,0,12.33,4,1,0
1,Kolkata Knight Riders,CV Varun,4.0,0,22,0,5.5,9,1,0
1,Kolkata Knight Riders,LH Ferguson,4.0,0,27,2,6.75,9,0,0
1,Kolkata Knight Riders,M Prasidh Krishna,4.0,0,43,2,10.75,10,4,2
1,Kolkata Knight Riders,N Rana,1.0,0,5,0,5.0,4,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,20,1,5.0,9,0,0
2,Mumbai Indians,AF Milne,3.0,0,29,0,9.67,6,1,0
2,Mumbai Indians,JJ Bumrah,4.0,0,43,3,10.75,8,1,0
2,Mumbai Indians,KH Pandya,3.0,0,25,0,8.33,6,0,0
2,Mumbai Indians,RD Chahar,3.0,0,34,0,11.33,6,0,0
2,Mumbai Indians,RG Sharma,0.1,0,4,0,24.0,0,0,0
2,Mumbai Indians,TA Boult,2.0,0,23,0,11.5,4,0,0
