innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,AR Patel,4.0,0,34,1,8.5,9,3,0
1,Kings XI Punjab,GJ Maxwell,2.0,0,23,0,11.5,3,0,0
1,Kings XI Punjab,L Balaji,4.0,0,43,2,10.75,6,2,0
1,Kings XI Punjab,MG Johnson,4.0,0,47,0,11.75,6,0,1
1,Kings XI Punjab,P Awana,3.0,0,35,1,11.67,5,2,0
1,Kings XI Punjab,R Dhawan,3.0,0,21,0,7.0,5,0,0
2,Chennai Super Kings,A Nehra,3.0,0,24,1,8.0,6,0,0
2,Chennai Super Kings,DR Smith,2.0,0,25,1,12.5,2,0,0
2,Chennai Super Kings,MM Sharma,2.5,0,35,0,12.35,5,0,0
2,Chennai Super Kings,P Negi,3.0,0,37,0,12.33,5,1,0
2,Chennai Super Kings,R Ashwin,4.0,0,41,2,10.25,6,4,0
2,Chennai Super Kings,RA Jadeja,4.0,0,43,0,10.75,6,0,0
