match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2012-04-07,Delhi Daredevils,M Chinnaswamy Stadium,8,8,1,0,100.0,c Y Nagar b DAJ Bracewell,3
10,2012-04-10,Kolkata Knight Riders,M Chinnaswamy Stadium,6,14,1,0,42.86,c MK Tiwary b L Balaji,3
13,2012-04-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",57,46,5,2,123.91,c F du Plessis b DE Bollinger,3
18,2012-04-15,Rajasthan Royals,M Chinnaswamy Stadium,22,18,2,0,122.22,b SK Trivedi,3
21,2012-04-17,Pune Warriors,M Chinnaswamy Stadium,16,19,1,0,84.21,c R Sharma b AD Mathews,4
25,2012-04-20,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4,4,1,0,100.0,c SE Marsh b P Awana,3
30,2012-04-23,Rajasthan Royals,Sawai Mansingh Stadium,16,16,2,0,100.0,c BJ Hodge b Pankaj Singh,1
38,2012-04-28,Kolkata Knight Riders,Eden Gardens,18,19,3,0,94.74,lbw b JH Kallis,3
44,2012-05-02,Kings XI Punjab,M Chinnaswamy Stadium,45,42,3,2,107.14,b PP Chawla,3
50,2012-05-06,Deccan Chargers,M Chinnaswamy Stadium,9,9,1,0,100.0,c DW Steyn b A Mishra,3
54,2012-05-09,Mumbai Indians,Wankhede Stadium,36,25,1,2,144.0,not out,3
57,2012-05-11,Pune Warriors,Subrata Roy Sahara Stadium,9,12,1,0,75.0,c SPD Smith b R Sharma,3
62,2012-05-14,Mumbai Indians,M Chinnaswamy Stadium,3,1,0,0,300.0,run out (HH Gibbs),3
67,2012-05-17,Delhi Daredevils,Feroz Shah Kotla,73,53,9,1,137.74,not out,3
71,2012-05-20,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",42,40,2,3,105.0,c MS Gony b A Ashish Reddy,3
