match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Royal Challengers Bangalore,AD Russell,2.0,0,10,0,5.0,2
3,Royal Challengers Bangalore,Kuldeep Yadav,3.0,0,33,0,11.0,4
3,Royal Challengers Bangalore,MG Johnson,4.0,0,30,1,7.5,12
3,Royal Challengers Bangalore,N Rana,1.0,0,11,2,11.0,3
3,Royal Challengers Bangalore,PP Chawla,4.0,0,31,1,7.75,10
3,Royal Challengers Bangalore,R Vinay Kumar,2.0,0,30,2,15.0,6
3,Royal Challengers Bangalore,SP Narine,4.0,0,30,1,7.5,8
5,Chennai Super Kings,AD Russell,4.0,0,35,0,8.75,7
5,Chennai Super Kings,Kuldeep Yadav,3.0,0,27,1,9.0,4
5,Chennai Super Kings,PP Chawla,4.0,0,49,1,12.25,5
5,Chennai Super Kings,R Vinay Kumar,1.5,0,35,0,19.09,2
5,Chennai Super Kings,SP Narine,4.0,0,17,1,4.25,8
5,Chennai Super Kings,TK Curran,3.0,0,39,2,13.0,3
10,Sunrisers Hyderabad,AD Russell,3.0,0,39,0,13.0,4
10,Sunrisers Hyderabad,Kuldeep Yadav,4.0,0,23,1,5.75,8
10,Sunrisers Hyderabad,MG Johnson,3.0,0,30,1,10.0,9
10,Sunrisers Hyderabad,PP Chawla,4.0,0,20,1,5.0,10
10,Sunrisers Hyderabad,SP Narine,4.0,0,17,2,4.25,11
10,Sunrisers Hyderabad,Shivam Mavi,1.0,0,10,0,10.0,1
13,Delhi Daredevils,AD Russell,2.0,0,25,1,12.5,5
13,Delhi Daredevils,Kuldeep Yadav,3.2,0,32,3,9.6,6
13,Delhi Daredevils,PP Chawla,2.0,0,16,1,8.0,4
13,Delhi Daredevils,SP Narine,3.0,0,18,3,6.0,6
13,Delhi Daredevils,Shivam Mavi,2.0,0,14,1,7.0,4
13,Delhi Daredevils,TK Curran,2.0,0,21,1,10.5,4
15,Rajasthan Royals,Kuldeep Yadav,4.0,0,23,1,5.75,8
15,Rajasthan Royals,N Rana,2.0,0,11,2,5.5,4
15,Rajasthan Royals,PP Chawla,4.0,0,18,1,4.5,10
15,Rajasthan Royals,SP Narine,4.0,0,48,0,12.0,6
15,Rajasthan Royals,Shivam Mavi,4.0,0,40,1,10.0,9
15,Rajasthan Royals,TK Curran,2.0,0,19,2,9.5,3
18,Kings XI Punjab,AD Russell,1.5,0,31,0,16.91,2
18,Kings XI Punjab,Kuldeep Yadav,1.0,0,13,0,13.0,1
