match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
13,2021-04-20,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",14,9,2,0,155.56,not out,6
20,2021-04-25,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",1,2,0,0,50.0,c KS Williamson b S Kaul,5
22,2021-04-27,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",53,25,2,4,212.0,not out,6
25,2021-04-29,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",0,1,0,0,0.0,not out,5
29,2021-05-02,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",16,4,1,2,400.0,not out,5
36,2021-09-25,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",28,16,5,0,175.0,c C Sakariya b Mustafizur Rahman,5
41,2021-09-28,Kolkata Knight Riders,Sharjah Cricket Stadium,4,5,0,0,80.0,c TG Southee b VR Iyer,5
46,2021-10-02,Mumbai Indians,Sharjah Cricket Stadium,15,8,2,0,187.5,c RG Sharma b JJ Bumrah,7
50,2021-10-04,Chennai Super Kings,Dubai International Cricket Stadium,28,18,2,1,155.56,not out,7
56,2021-10-08,Royal Challengers Bangalore,Dubai International Cricket Stadium,29,22,2,2,131.82,c V Kohli b Mohammed Siraj,5
57,2021-10-10,Chennai Super Kings,Dubai International Cricket Stadium,37,24,3,1,154.17,c RA Jadeja b DJ Bravo,6
59,2021-10-13,Kolkata Knight Riders,Sharjah Cricket Stadium,17,10,0,2,170.0,"run out (VR Iyer, KD Karthik)",6
