innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,CH Gayle,14,12,SC Ganguly,8,6,28,17
1,Kolkata Knight Riders,2,Mandeep Singh,4,7,SC Ganguly,12,6,17,13
1,Kolkata Knight Riders,3,SC Ganguly,30,28,MK Tiwary,41,30,79,57
1,Kolkata Knight Riders,4,MK Tiwary,3,4,DJ Hussey,3,5,6,9
1,Kolkata Knight Riders,5,MK Tiwary,11,9,AD Mathews,19,11,33,20
1,Kolkata Knight Riders,6,MK Tiwary,20,4,WP Saha,0,0,20,4
2,Kings XI Punjab,1,RS Bopara,0,2,Yuvraj Singh,0,0,0,2
2,Kings XI Punjab,2,MS Bisla,14,16,Yuvraj Singh,24,16,41,32
2,Kings XI Punjab,3,MS Bisla,8,8,KC Sangakkara,4,3,13,11
2,Kings XI Punjab,4,DPMD Jayawardene,16,15,KC Sangakkara,22,22,38,37
2,Kings XI Punjab,5,IK Pathan,2,2,KC Sangakkara,4,2,6,4
2,Kings XI Punjab,6,K Goel,17,15,IK Pathan,20,12,37,27
2,Kings XI Punjab,7,B Lee,7,5,K Goel,0,2,9,7
