innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,B Lee,4.0,0,39,0,9.75,7,0,1
1,Kings XI Punjab,IK Pathan,4.0,0,42,2,10.5,10,2,0
1,Kings XI Punjab,PP Chawla,4.0,0,35,1,8.75,3,1,0
1,Kings XI Punjab,RS Bopara,2.0,0,18,0,9.0,2,0,0
1,Kings XI Punjab,SJ Srivastava,3.0,0,23,2,7.67,9,4,0
1,Kings XI Punjab,VS Malik,3.0,0,18,0,6.0,9,1,1
2,Kolkata Knight Riders,AB Agarkar,4.0,0,32,2,8.0,9,0,0
2,Kolkata Knight Riders,AB Dinda,2.0,0,19,0,9.5,7,2,0
2,Kolkata Knight Riders,AD Mathews,4.0,0,26,1,6.5,6,0,0
2,Kolkata Knight Riders,CH Gayle,3.0,0,23,1,7.67,5,2,0
2,Kolkata Knight Riders,DJ Hussey,1.0,0,7,0,7.0,1,0,0
2,Kolkata Knight Riders,Iqbal Abdulla,2.0,0,12,0,6.0,4,0,0
2,Kolkata Knight Riders,SE Bond,4.0,0,24,2,6.0,13,1,0
