match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
4,Sunrisers Hyderabad,B Laughlin,2.1,0,20,0,9.23,4
4,Sunrisers Hyderabad,BA Stokes,2.0,0,21,0,10.5,4
4,Sunrisers Hyderabad,DJM Short,2.0,0,9,0,4.5,6
4,Sunrisers Hyderabad,DS Kulkarni,2.5,0,18,0,6.35,12
4,Sunrisers Hyderabad,JD Unadkat,3.0,0,28,1,9.33,8
4,Sunrisers Hyderabad,K Gowtham,1.0,0,9,0,9.0,3
4,Sunrisers Hyderabad,S Gopal,3.0,0,18,0,6.0,6
6,Delhi Daredevils,B Laughlin,2.0,0,20,2,10.0,3
6,Delhi Daredevils,DS Kulkarni,1.0,0,4,0,4.0,2
6,Delhi Daredevils,JD Unadkat,2.0,0,24,1,12.0,5
6,Delhi Daredevils,K Gowtham,1.0,0,10,0,10.0,2
11,Royal Challengers Bangalore,B Laughlin,4.0,0,46,1,11.5,5
11,Royal Challengers Bangalore,BA Stokes,3.0,0,32,1,10.67,6
11,Royal Challengers Bangalore,DJM Short,1.0,0,10,1,10.0,1
11,Royal Challengers Bangalore,DS Kulkarni,1.0,0,14,0,14.0,1
11,Royal Challengers Bangalore,JD Unadkat,3.0,0,35,0,11.67,2
11,Royal Challengers Bangalore,K Gowtham,4.0,0,36,1,9.0,8
11,Royal Challengers Bangalore,S Gopal,4.0,0,22,2,5.5,9
15,Kolkata Knight Riders,B Laughlin,3.5,0,37,0,9.65,5
15,Kolkata Knight Riders,BA Stokes,3.0,0,25,0,8.33,4
15,Kolkata Knight Riders,DS Kulkarni,2.0,0,20,0,10.0,5
15,Kolkata Knight Riders,JD Unadkat,3.0,0,34,0,11.33,4
15,Kolkata Knight Riders,K Gowtham,4.0,0,23,2,5.75,12
15,Kolkata Knight Riders,S Gopal,3.0,0,23,0,7.67,6
17,Chennai Super Kings,B Laughlin,4.0,0,38,2,9.5,5
17,Chennai Super Kings,BA Stokes,3.0,0,39,0,13.0,4
17,Chennai Super Kings,JD Unadkat,4.0,0,39,0,9.75,8
17,Chennai Super Kings,K Gowtham,3.0,0,35,0,11.67,3
17,Chennai Super Kings,S Gopal,4.0,0,20,3,5.0,12
17,Chennai Super Kings,STR Binny,2.0,0,33,0,16.5,2
21,Mumbai Indians,BA Stokes,3.0,0,31,0,10.33,5
21,Mumbai Indians,DS Kulkarni,4.0,0,32,2,8.0,12
21,Mumbai Indians,JC Archer,4.0,0,22,3,5.5,11
21,Mumbai Indians,JD Unadkat,4.0,0,31,1,7.75,9
21,Mumbai Indians,K Gowtham,3.0,0,20,0,6.67,5
21,Mumbai Indians,S Gopal,2.0,0,30,0,15.0,1
28,Sunrisers Hyderabad,BA Stokes,3.0,0,20,0,6.67,7
28,Sunrisers Hyderabad,DS Kulkarni,2.0,0,20,0,10.0,4
28,Sunrisers Hyderabad,IS Sodhi,3.0,0,25,1,8.33,3
28,Sunrisers Hyderabad,JC Archer,4.0,0,26,3,6.5,8
28,Sunrisers Hyderabad,JD Unadkat,3.0,0,33,1,11.0,4
28,Sunrisers Hyderabad,K Gowtham,4.0,0,18,2,4.5,10
28,Sunrisers Hyderabad,MK Lomror,1.0,0,8,0,8.0,1
32,Delhi Daredevils,BA Stokes,3.0,0,28,0,9.33,3
32,Delhi Daredevils,DS Kulkarni,3.0,0,37,1,12.33,9
32,Delhi Daredevils,JC Archer,3.1,1,31,1,9.79,9
32,Delhi Daredevils,JD Unadkat,4.0,0,46,3,11.5,7
32,Delhi Daredevils,K Gowtham,2.0,0,27,0,13.5,2
32,Delhi Daredevils,S Gopal,2.0,0,26,1,13.0,6
38,Kings XI Punjab,Anureet Singh,2.0,0,20,1,10.0,3
38,Kings XI Punjab,BA Stokes,3.0,0,22,1,7.33,4
38,Kings XI Punjab,JC Archer,3.4,0,43,1,11.73,7
38,Kings XI Punjab,JD Unadkat,4.0,0,26,0,6.5,12
38,Kings XI Punjab,K Gowtham,3.0,0,18,1,6.0,11
38,Kings XI Punjab,S Gopal,3.0,0,26,0,8.67,5
40,Kings XI Punjab,Anureet Singh,1.0,0,12,0,12.0,1
40,Kings XI Punjab,BA Stokes,2.0,0,13,1,6.5,6
40,Kings XI Punjab,IS Sodhi,4.0,0,14,1,3.5,11
40,Kings XI Punjab,JC Archer,4.0,0,32,1,8.0,8
40,Kings XI Punjab,JD Unadkat,4.0,0,36,1,9.0,6
40,Kings XI Punjab,K Gowtham,3.0,0,12,2,4.0,9
40,Kings XI Punjab,MK Lomror,2.0,0,19,0,9.5,1
43,Chennai Super Kings,Ankit Sharma,1.0,0,11,0,11.0,1
43,Chennai Super Kings,BA Stokes,4.0,0,31,0,7.75,7
43,Chennai Super Kings,IS Sodhi,4.0,0,29,1,7.25,7
43,Chennai Super Kings,JC Archer,4.0,0,42,2,10.5,5
43,Chennai Super Kings,JD Unadkat,4.0,0,34,0,8.5,8
43,Chennai Super Kings,K Gowtham,3.0,0,28,0,9.33,2
47,Mumbai Indians,BA Stokes,4.0,0,26,2,6.5,10
47,Mumbai Indians,DS Kulkarni,4.0,0,43,1,10.75,8
47,Mumbai Indians,JC Archer,4.0,0,16,2,4.0,13
47,Mumbai Indians,JD Unadkat,4.0,0,37,1,9.25,8
47,Mumbai Indians,K Gowtham,2.0,0,23,0,11.5,5
47,Mumbai Indians,S Gopal,2.0,0,21,0,10.5,2
49,Kolkata Knight Riders,Anureet Singh,1.0,0,10,0,10.0,0
49,Kolkata Knight Riders,BA Stokes,4.0,1,15,3,3.75,13
49,Kolkata Knight Riders,IS Sodhi,4.0,0,21,1,5.25,11
49,Kolkata Knight Riders,JC Archer,4.0,0,43,0,10.75,10
49,Kolkata Knight Riders,JD Unadkat,3.0,0,23,0,7.67,7
49,Kolkata Knight Riders,K Gowtham,2.0,0,32,0,16.0,1
53,Royal Challengers Bangalore,B Laughlin,2.0,0,15,2,7.5,6
53,Royal Challengers Bangalore,IS Sodhi,4.0,0,31,1,7.75,6
53,Royal Challengers Bangalore,JC Archer,4.0,0,37,0,9.25,10
53,Royal Challengers Bangalore,JD Unadkat,3.2,0,27,2,8.1,8
53,Royal Challengers Bangalore,K Gowtham,2.0,0,6,1,3.0,5
53,Royal Challengers Bangalore,S Gopal,4.0,0,16,4,4.0,10
58,Kolkata Knight Riders,B Laughlin,3.0,0,35,2,11.67,5
58,Kolkata Knight Riders,IS Sodhi,4.0,0,15,0,3.75,11
58,Kolkata Knight Riders,JC Archer,4.0,0,33,2,8.25,12
58,Kolkata Knight Riders,JD Unadkat,2.0,0,33,0,16.5,1
58,Kolkata Knight Riders,K Gowtham,3.0,0,15,2,5.0,9
58,Kolkata Knight Riders,S Gopal,4.0,0,34,1,8.5,8
