match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Sunrisers Hyderabad,AM Rahane,13,13,2,0,100.0,c Rashid Khan b S Kaul
4,Sunrisers Hyderabad,DJM Short,4,4,1,0,100.0,run out ()
4,Sunrisers Hyderabad,SV Samson,49,42,5,0,116.67,c Rashid Khan b Shakib Al Hasan
4,Sunrisers Hyderabad,BA Stokes,5,8,0,0,62.5,c KS Williamson b B Stanlake
4,Sunrisers Hyderabad,RA Tripathi,17,15,2,0,113.33,c MK Pandey b Shakib Al Hasan
4,Sunrisers Hyderabad,JC Buttler,6,9,0,0,66.67,b Rashid Khan
4,Sunrisers Hyderabad,K Gowtham,0,2,0,0,0.0,c WP Saha b S Kaul
4,Sunrisers Hyderabad,S Gopal,18,18,2,0,100.0,c YK Pathan b B Kumar
4,Sunrisers Hyderabad,DS Kulkarni,3,4,0,0,75.0,not out
4,Sunrisers Hyderabad,JD Unadkat,1,2,0,0,50.0,run out ()
4,Sunrisers Hyderabad,B Laughlin,1,3,0,0,33.33,not out
6,Delhi Daredevils,AM Rahane,45,40,5,0,112.5,c CH Morris b S Nadeem
6,Delhi Daredevils,DJM Short,6,3,1,0,200.0,run out ()
6,Delhi Daredevils,BA Stokes,16,12,1,1,133.33,c RR Pant b TA Boult
6,Delhi Daredevils,SV Samson,37,22,2,2,168.18,b S Nadeem
6,Delhi Daredevils,JC Buttler,29,18,2,2,161.11,b Mohammed Shami
6,Delhi Daredevils,RA Tripathi,15,11,0,1,136.36,not out
6,Delhi Daredevils,K Gowtham,2,1,0,0,200.0,not out
11,Royal Challengers Bangalore,AM Rahane,36,20,6,1,180.0,c UT Yadav b CR Woakes
11,Royal Challengers Bangalore,DJM Short,11,17,1,0,64.71,c Q de Kock b YS Chahal
11,Royal Challengers Bangalore,SV Samson,92,45,2,10,204.44,not out
11,Royal Challengers Bangalore,BA Stokes,27,21,2,1,128.57,b YS Chahal
11,Royal Challengers Bangalore,JC Buttler,23,14,2,1,164.29,c V Kohli b CR Woakes
11,Royal Challengers Bangalore,RA Tripathi,14,5,1,1,280.0,not out
15,Kolkata Knight Riders,AM Rahane,36,19,5,1,189.47,st KD Karthik b N Rana
15,Kolkata Knight Riders,DJM Short,44,43,5,1,102.33,b N Rana
15,Kolkata Knight Riders,SV Samson,7,8,1,0,87.5,c Kuldeep Yadav b Shivam Mavi
15,Kolkata Knight Riders,RA Tripathi,15,11,2,0,136.36,c AD Russell b Kuldeep Yadav
15,Kolkata Knight Riders,BA Stokes,14,11,0,1,127.27,c N Rana b PP Chawla
15,Kolkata Knight Riders,JC Buttler,24,18,2,0,133.33,not out
15,Kolkata Knight Riders,K Gowtham,12,7,0,1,171.43,c Shivam Mavi b TK Curran
15,Kolkata Knight Riders,S Gopal,0,1,0,0,0.0,b TK Curran
15,Kolkata Knight Riders,DS Kulkarni,3,3,0,0,100.0,run out ()
17,Chennai Super Kings,AM Rahane,16,11,1,1,145.45,b DL Chahar
17,Chennai Super Kings,H Klaasen,7,7,1,0,100.0,b SN Thakur
17,Chennai Super Kings,SV Samson,2,3,0,0,66.67,c KV Sharma b DL Chahar
17,Chennai Super Kings,BA Stokes,45,37,3,1,121.62,c SW Billings b Imran Tahir
17,Chennai Super Kings,JC Buttler,22,17,1,1,129.41,c Imran Tahir b DJ Bravo
17,Chennai Super Kings,RA Tripathi,5,5,0,0,100.0,c SW Billings b DJ Bravo
17,Chennai Super Kings,STR Binny,10,8,1,0,125.0,c & b SN Thakur
17,Chennai Super Kings,K Gowtham,1,2,0,0,50.0,c MS Dhoni b SR Watson
17,Chennai Super Kings,S Gopal,8,10,0,0,80.0,not out
17,Chennai Super Kings,JD Unadkat,16,10,3,0,160.0,b KV Sharma
17,Chennai Super Kings,B Laughlin,0,1,0,0,0.0,c MS Dhoni b KV Sharma
21,Mumbai Indians,AM Rahane,14,17,1,0,82.35,c KH Pandya b MJ McClenaghan
21,Mumbai Indians,RA Tripathi,9,8,1,0,112.5,c SA Yadav b KH Pandya
21,Mumbai Indians,SV Samson,52,39,4,0,133.33,c HH Pandya b JJ Bumrah
21,Mumbai Indians,BA Stokes,40,27,3,1,148.15,b HH Pandya
21,Mumbai Indians,JC Buttler,6,8,0,0,75.0,b JJ Bumrah
21,Mumbai Indians,H Klaasen,0,1,0,0,0.0,c Ishan Kishan b Mustafizur Rahman
21,Mumbai Indians,JC Archer,8,9,1,0,88.89,c & b HH Pandya
21,Mumbai Indians,K Gowtham,33,11,4,2,300.0,not out
28,Sunrisers Hyderabad,AM Rahane,65,53,5,1,122.64,not out
28,Sunrisers Hyderabad,RA Tripathi,4,5,0,0,80.0,b Sandeep Sharma
28,Sunrisers Hyderabad,SV Samson,40,30,3,1,133.33,c AD Hales b S Kaul
