innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,YBK Jaiswal,4,4,T Kohler-Cadmore,0,0,4,4
1,Rajasthan Royals,2,SV Samson,18,15,T Kohler-Cadmore,18,21,36,36
1,Rajasthan Royals,3,R Parag,2,2,T Kohler-Cadmore,0,2,2,4
1,Rajasthan Royals,4,R Ashwin,28,19,R Parag,20,15,50,34
1,Rajasthan Royals,5,R Parag,5,2,Dhruv Jurel,0,1,5,3
1,Rajasthan Royals,6,R Powell,4,5,R Parag,1,1,5,6
1,Rajasthan Royals,7,D Ferreira,7,8,R Parag,16,10,23,18
1,Rajasthan Royals,8,TA Boult,9,7,R Parag,4,4,13,11
1,Rajasthan Royals,9,Avesh Khan,3,2,TA Boult,3,2,6,4
1,Rajasthan Royals,10,Avesh Khan,3,2,TA Boult,3,2,6,4
2,Punjab Kings,1,P Simran Singh,6,4,JM Bairstow,0,0,6,4
2,Punjab Kings,2,RR Rossouw,22,13,JM Bairstow,8,10,30,23
2,Punjab Kings,3,Shashank Singh,0,2,JM Bairstow,0,0,0,2
2,Punjab Kings,4,SM Curran,6,7,JM Bairstow,6,12,12,19
2,Punjab Kings,5,SM Curran,40,26,JM Sharma,22,20,63,46
2,Punjab Kings,6,Ashutosh Sharma,17,11,SM Curran,17,8,34,19
