innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,41,3,30,8.2,5,10
1,Rajasthan Royals,middle,65,5,54,7.22,8,18
1,Rajasthan Royals,powerplay,38,1,36,6.33,7,22
2,Punjab Kings,death,69,1,40,10.35,9,10
2,Punjab Kings,middle,38,1,39,5.85,3,14
2,Punjab Kings,powerplay,38,3,34,6.71,7,19
