innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Punjab Kings,Arshdeep Singh,4.0,0,31,1,7.75,11,0,0
1,Punjab Kings,HV Patel,4.0,0,28,2,7.0,8,1,0
1,Punjab Kings,Harpreet Brar,1.0,0,10,0,10.0,1,0,0
1,Punjab Kings,NT Ellis,4.0,0,24,1,6.0,10,0,0
1,Punjab Kings,RD Chahar,4.0,0,26,2,6.5,9,0,0
1,Punjab Kings,SM Curran,3.0,0,24,2,8.0,11,0,0
2,Rajasthan Royals,Avesh Khan,3.5,0,28,2,7.3,9,0,0
2,Rajasthan Royals,R Ashwin,4.0,0,31,0,7.75,11,0,0
2,Rajasthan Royals,Sandeep Sharma,4.0,0,28,0,7.0,11,0,0
2,Rajasthan Royals,TA Boult,3.0,0,27,1,9.0,7,0,0
2,Rajasthan Royals,YS Chahal,4.0,0,31,2,7.75,5,1,0
