innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Rajasthan Royals,YBK Jaiswal,4,4,1,0,100.0,b SM Curran,1
1,Rajasthan Royals,T Kohler-Cadmore,18,23,2,1,78.26,c JM Sharma b RD Chahar,2
1,Rajasthan Royals,SV Samson,18,15,3,0,120.0,c RD Chahar b NT Ellis,3
1,Rajasthan Royals,R Parag,48,34,6,0,141.18,lbw b HV Patel,4
1,Rajasthan Royals,R Ashwin,28,19,3,1,147.37,c Shashank Singh b Arshdeep Singh,5
1,Rajasthan Royals,Dhruv Jurel,0,1,0,0,0.0,c Harpreet Brar b SM Curran,6
1,Rajasthan Royals,R Powell,4,5,1,0,80.0,c & b RD Chahar,7
1,Rajasthan Royals,D Ferreira,7,8,0,0,87.5,c RR Rossouw b HV Patel,8
1,Rajasthan Royals,TA Boult,12,9,2,0,133.33,"run out (JM Bairstow, JM Sharma)",9
1,Rajasthan Royals,Avesh Khan,3,2,0,0,150.0,not out,10
2,Punjab Kings,P Simran Singh,6,4,1,0,150.0,c YS Chahal b TA Boult,1
2,Punjab Kings,JM Bairstow,14,22,1,0,63.64,c R Parag b YS Chahal,2
2,Punjab Kings,RR Rossouw,22,13,5,0,169.23,c YBK Jaiswal b Avesh Khan,3
2,Punjab Kings,Shashank Singh,0,2,0,0,0.0,lbw b Avesh Khan,4
2,Punjab Kings,SM Curran,63,41,5,3,153.66,not out,5
2,Punjab Kings,JM Sharma,22,20,0,2,110.0,c R Parag b YS Chahal,6
2,Punjab Kings,Ashutosh Sharma,17,11,1,1,154.55,not out,7
