innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,2.0,0,10,0,5.0,2,0,0
1,Kolkata Knight Riders,Kuldeep Yadav,3.0,0,33,0,11.0,4,1,0
1,Kolkata Knight Riders,MG Johnson,4.0,0,30,1,7.5,12,0,0
1,Kolkata Knight Riders,N Rana,1.0,0,11,2,11.0,3,0,0
1,Kolkata Knight Riders,PP Chawla,4.0,0,31,1,7.75,10,0,0
1,Kolkata Knight Riders,R Vinay Kumar,2.0,0,30,2,15.0,6,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,30,1,7.5,8,0,0
2,Royal Challengers Bangalore,CR Woakes,4.0,0,36,3,9.0,15,2,0
2,Royal Challengers Bangalore,K Khejroliya,3.5,0,34,0,8.87,4,4,0
2,Royal Challengers Bangalore,UT Yadav,4.0,0,27,2,6.75,12,2,0
2,Royal Challengers Bangalore,Washington Sundar,4.0,0,48,1,12.0,4,1,0
2,Royal Challengers Bangalore,YS Chahal,3.0,0,29,0,9.67,6,1,0
