match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2018-04-09,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,17,15,2,0,113.33,c MK Pandey b Shakib Al Hasan,5
6,2018-04-11,Delhi Daredevils,Sawai Mansingh Stadium,15,11,0,1,136.36,not out,6
11,2018-04-15,Royal Challengers Bangalore,M.Chinnaswamy Stadium,14,5,1,1,280.0,not out,6
15,2018-04-18,Kolkata Knight Riders,Sawai Mansingh Stadium,15,11,2,0,136.36,c AD Russell b Kuldeep Yadav,4
17,2018-04-20,Chennai Super Kings,Maharashtra Cricket Association Stadium,5,5,0,0,100.0,c SW Billings b DJ Bravo,6
21,2018-04-22,Mumbai Indians,Sawai Mansingh Stadium,9,8,1,0,112.5,c SA Yadav b KH Pandya,2
28,2018-04-29,Sunrisers Hyderabad,Sawai Mansingh Stadium,4,5,0,0,80.0,b Sandeep Sharma,2
32,2018-05-02,Delhi Daredevils,Arun Jaitley Stadium,9,8,1,0,112.5,run out (),5
38,2018-05-06,Kings XI Punjab,Holkar Cricket Stadium,11,13,1,0,84.62,c R Ashwin b AJ Tye,6
49,2018-05-15,Kolkata Knight Riders,Eden Gardens,27,15,4,1,180.0,c KD Karthik b AD Russell,1
53,2018-05-19,Royal Challengers Bangalore,Sawai Mansingh Stadium,80,58,5,3,137.93,not out,1
58,2018-05-23,Kolkata Knight Riders,Eden Gardens,20,13,1,2,153.85,c & b PP Chawla,2
