match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2022-03-29,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",20,16,2,1,125.0,c AK Markram b R Shepherd,2
9,2022-04-02,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",1,2,0,0,50.0,c TH David b JJ Bumrah,2
13,2022-04-05,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",4,6,0,0,66.67,b DJ Willey,2
52,2022-05-07,Punjab Kings,"Wankhede Stadium, Mumbai",68,41,9,2,165.85,c LS Livingstone b Arshdeep Singh,1
58,2022-05-11,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",19,19,1,1,100.0,c Lalit Yadav b MR Marsh,1
63,2022-05-15,Lucknow Super Giants,"Brabourne Stadium, Mumbai",41,29,6,1,141.38,c & b A Badoni,1
68,2022-05-20,Chennai Super Kings,"Brabourne Stadium, Mumbai",59,44,8,1,134.09,c M Pathirana b PH Solanki,1
71,2022-05-24,Gujarat Titans,"Eden Gardens, Kolkata",3,8,0,0,37.5,c WP Saha b Yash Dayal,1
73,2022-05-27,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",21,13,1,2,161.54,c V Kohli b JR Hazlewood,1
74,2022-05-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",22,16,1,2,137.5,c R Sai Kishore b Yash Dayal,1
