match_number,date,opponent,catches,stumpings,run_outs
36,2020-10-18,Mumbai Indians,2,0,0
43,2020-10-24,Sunrisers Hyderabad,1,0,0
46,2020-10-26,Kolkata Knight Riders,1,0,0
