innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,LMP Simmons,27,22,PA Patel,12,13,47,35
1,Mumbai Indians,2,UBT Chand,34,24,LMP Simmons,32,22,72,46
1,Mumbai Indians,3,UBT Chand,24,13,RG Sharma,37,12,63,25
1,Mumbai Indians,4,RG Sharma,1,1,KA Pollard,5,3,6,4
1,Mumbai Indians,5,AT Rayudu,0,1,RG Sharma,0,0,0,1
1,Mumbai Indians,6,RG Sharma,4,2,Harbhajan Singh,0,0,4,2
1,Mumbai Indians,7,HH Pandya,16,6,Harbhajan Singh,0,1,17,7
1,Mumbai Indians,8,HH Pandya,16,6,Harbhajan Singh,0,1,17,7
2,Royal Challengers Bangalore,1,CH Gayle,3,15,MS Bisla,20,16,26,30
2,Royal Challengers Bangalore,2,CH Gayle,7,9,V Kohli,10,10,22,19
2,Royal Challengers Bangalore,3,KD Karthik,5,6,V Kohli,8,8,14,14
2,Royal Challengers Bangalore,4,AB de Villiers,19,5,KD Karthik,13,5,35,10
2,Royal Challengers Bangalore,5,AB de Villiers,22,5,RR Rossouw,0,1,22,6
2,Royal Challengers Bangalore,6,D Wiese,6,6,AB de Villiers,0,1,6,7
2,Royal Challengers Bangalore,7,Iqbal Abdulla,20,15,D Wiese,34,15,58,29
2,Royal Challengers Bangalore,8,D Wiese,7,4,AN Ahmed,1,1,8,5
