innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,PA Patel,47,6.5
1,Mumbai Indians,2,LMP Simmons,119,14.3
1,Mumbai Indians,3,UBT Chand,182,18.4
1,Mumbai Indians,4,KA Pollard,188,19.2
1,Mumbai Indians,5,AT Rayudu,188,19.3
1,Mumbai Indians,6,RG Sharma,192,19.5
1,Mumbai Indians,7,Harbhajan Singh,209,20.6
2,Royal Challengers Bangalore,1,MS Bisla,26,5.6
2,Royal Challengers Bangalore,2,CH Gayle,48,9.1
2,Royal Challengers Bangalore,3,V Kohli,62,11.3
2,Royal Challengers Bangalore,4,KD Karthik,97,13.1
2,Royal Challengers Bangalore,5,RR Rossouw,119,14.1
2,Royal Challengers Bangalore,6,AB de Villiers,125,15.2
2,Royal Challengers Bangalore,7,Iqbal Abdulla,183,20.1
