match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
10,2023-04-07,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0,1,0,0,0.0,b KH Pandya,4
14,2023-04-09,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",37,21,6,0,176.19,not out,4
19,2023-04-14,Kolkata Knight Riders,"Eden Gardens, Kolkata",50,26,2,5,192.31,c AD Russell b CV Varun,4
25,2023-04-18,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",22,17,1,1,129.41,c HR Shokeen b C Green,4
29,2023-04-21,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",12,12,1,0,100.0,c MS Dhoni b M Theekshana,4
34,2023-04-24,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",3,5,0,0,60.0,b AR Patel,5
40,2023-04-29,Delhi Capitals,"Arun Jaitley Stadium, Delhi",8,13,0,0,61.54,c AR Patel b MR Marsh,4
47,2023-05-04,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",41,40,4,0,102.5,c RK Singh b VG Arora,4
52,2023-05-07,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",6,5,1,0,120.0,lbw b YS Chahal,5
58,2023-05-13,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",28,20,2,1,140.0,st Q de Kock b KH Pandya,4
62,2023-05-15,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",10,10,1,0,100.0,c MD Shanaka b Mohammed Shami,3
65,2023-05-18,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",18,20,0,0,90.0,b Shahbaz Ahmed,3
69,2023-05-21,Mumbai Indians,"Wankhede Stadium, Mumbai",13,7,0,1,185.71,not out,5
