match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2021-04-10,Delhi Capitals,"Wankhede Stadium, Mumbai",23,16,1,2,143.75,c S Dhawan b TK Curran,5
8,2021-04-16,Punjab Kings,"Wankhede Stadium, Mumbai",0,1,0,0,0.0,c N Pooran b Mohammed Shami,5
12,2021-04-19,Rajasthan Royals,"Wankhede Stadium, Mumbai",27,17,0,3,158.82,c R Parag b C Sakariya,5
19,2021-04-25,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",14,7,1,1,200.0,c KA Jamieson b HV Patel,4
27,2021-05-01,Mumbai Indians,"Arun Jaitley Stadium, Delhi",72,27,4,7,266.67,not out,5
30,2021-09-19,Mumbai Indians,Dubai International Cricket Stadium,0,3,0,0,0.0,retired hurt,4
35,2021-09-24,Royal Challengers Bangalore,Sharjah Cricket Stadium,32,22,3,1,145.45,c AB de Villiers b HV Patel,4
38,2021-09-26,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",10,9,1,0,111.11,b SP Narine,4
44,2021-09-30,Sunrisers Hyderabad,Sharjah Cricket Stadium,17,13,1,1,130.77,not out,5
47,2021-10-02,Rajasthan Royals,"Zayed Cricket Stadium, Abu Dhabi",2,4,0,0,50.0,c GD Phillips b C Sakariya,5
50,2021-10-04,Delhi Capitals,Dubai International Cricket Stadium,55,43,5,2,127.91,not out,5
53,2021-10-07,Punjab Kings,Dubai International Cricket Stadium,4,5,0,0,80.0,c Arshdeep Singh b CJ Jordan,5
57,2021-10-10,Delhi Capitals,Dubai International Cricket Stadium,1,3,0,0,33.33,"run out (SS Iyer, K Rabada)",5
