innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,F du Plessis,1,3,M Vijay,14,11,15,14
1,Chennai Super Kings,2,SK Raina,32,24,F du Plessis,29,20,64,44
1,Chennai Super Kings,3,MS Dhoni,15,10,F du Plessis,12,12,30,21
1,Chennai Super Kings,4,MS Dhoni,1,2,JA Morkel,13,9,15,11
1,Chennai Super Kings,5,MS Dhoni,13,13,RA Jadeja,4,9,18,22
1,Chennai Super Kings,6,MS Dhoni,5,3,DJ Bravo,0,0,5,3
1,Chennai Super Kings,7,S Badrinath,1,1,DJ Bravo,12,4,13,5
2,Deccan Chargers,1,PA Patel,1,5,S Dhawan,8,5,9,10
2,Deccan Chargers,2,CL White,39,30,S Dhawan,28,24,68,54
2,Deccan Chargers,3,CL White,6,3,KC Sangakkara,1,5,8,8
2,Deccan Chargers,4,CL White,32,20,DT Christian,16,19,50,39
2,Deccan Chargers,5,A Ashish Reddy,3,3,DT Christian,10,4,13,7
2,Deccan Chargers,6,DT Christian,1,1,AA Jhunjhunwala,1,1,2,2
