innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,M Vijay,15,3.2
1,Chennai Super Kings,2,SK Raina,79,10.4
1,Chennai Super Kings,3,F du Plessis,109,14.1
1,Chennai Super Kings,4,JA Morkel,124,15.6
1,Chennai Super Kings,5,RA Jadeja,142,19.4
1,Chennai Super Kings,6,MS Dhoni,147,20.1
2,Deccan Chargers,1,PA Patel,9,2.4
2,Deccan Chargers,2,S Dhawan,77,11.4
2,Deccan Chargers,3,KC Sangakkara,85,12.6
2,Deccan Chargers,4,CL White,135,19.3
2,Deccan Chargers,5,A Ashish Reddy,148,20.4
