innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Deccan Chargers,A Ashish Reddy,2.0,0,16,1,8.0,3,0,1
1,Deccan Chargers,A Mishra,2.0,0,18,1,9.0,2,0,0
1,Deccan Chargers,AA Jhunjhunwala,3.0,0,13,1,4.33,8,0,0
1,Deccan Chargers,Ankit Sharma,2.0,0,13,0,6.5,3,0,0
1,Deccan Chargers,DT Christian,4.0,0,35,1,8.75,5,1,0
1,Deccan Chargers,DW Steyn,4.0,0,25,0,6.25,10,0,0
1,Deccan Chargers,V Pratap Singh,3.0,0,35,2,11.67,5,1,0
2,Chennai Super Kings,BW Hilfenhaus,4.0,0,31,1,7.75,8,0,0
2,Chennai Super Kings,DJ Bravo,4.0,0,35,0,8.75,5,1,0
2,Chennai Super Kings,JA Morkel,3.0,0,16,1,5.33,7,0,0
2,Chennai Super Kings,R Ashwin,3.0,0,19,0,6.33,9,1,0
2,Chennai Super Kings,RA Jadeja,3.0,0,25,0,8.33,5,0,0
2,Chennai Super Kings,SB Jakati,2.0,0,17,0,8.5,0,0,0
2,Chennai Super Kings,SK Raina,1.0,0,5,1,5.0,3,0,0
