innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,19,3,Sunrisers Hyderabad,JC Buttler,B Kumar,Vinod Seshan,,upheld,False
2,18,5,Sunrisers Hyderabad,AK Markram,YS Chahal,Vinod Seshan,wicket,struck down,False
