innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Gujarat Lions,Ishan Kishan,48,35,6,2,137.14,c KA Pollard b Harbhajan Singh,1
1,Gujarat Lions,BB McCullum,6,4,1,0,150.0,b SL Malinga,2
1,Gujarat Lions,SK Raina,1,3,0,0,33.33,c KA Pollard b JJ Bumrah,3
1,Gujarat Lions,AJ Finch,0,3,0,0,0.0,b SL Malinga,4
1,Gujarat Lions,KD Karthik,2,8,0,0,25.0,st PA Patel b KH Pandya,5
1,Gujarat Lions,RA Jadeja,28,21,2,1,133.33,c & b KH Pandya,6
1,Gujarat Lions,JP Faulkner,21,27,2,0,77.78,b JJ Bumrah,7
1,Gujarat Lions,IK Pathan,2,3,0,0,66.67,c HH Pandya b KH Pandya,8
1,Gujarat Lions,AJ Tye,25,12,2,2,208.33,run out (JJ Bumrah),9
1,Gujarat Lions,Basil Thampi,2,4,0,0,50.0,not out,10
1,Gujarat Lions,Ankit Soni,7,2,0,1,350.0,not out,11
2,Mumbai Indians,PA Patel,70,44,9,1,159.09,c KD Karthik b JP Faulkner,1
2,Mumbai Indians,JC Buttler,9,7,2,0,128.57,run out (JP Faulkner),2
2,Mumbai Indians,N Rana,19,16,1,1,118.75,lbw b Ankit Soni,3
2,Mumbai Indians,RG Sharma,5,13,0,0,38.46,c KD Karthik b JP Faulkner,4
2,Mumbai Indians,KA Pollard,15,11,2,0,136.36,c BB McCullum b Basil Thampi,5
2,Mumbai Indians,KH Pandya,29,20,2,1,145.0,run out (RA Jadeja),6
2,Mumbai Indians,HH Pandya,4,5,0,0,80.0,c Ishan Kishan b Basil Thampi,7
2,Mumbai Indians,Harbhajan Singh,0,1,0,0,0.0,lbw b Basil Thampi,8
2,Mumbai Indians,MJ McClenaghan,1,1,0,0,100.0,run out (IK Pathan),9
2,Mumbai Indians,JJ Bumrah,0,1,0,0,0.0,run out (RA Jadeja),10
2,Mumbai Indians,SL Malinga,0,1,0,0,0.0,not out,11
