match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2025-03-24,Lucknow Super Giants,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",4.0,0,42,3,10.5,9,0,0
10,2025-03-30,Sunrisers Hyderabad,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",3.4,0,35,5,9.55,12,1,1
17,2025-04-05,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,27,1,6.75,11,2,1
24,2025-04-10,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",3.0,0,35,0,11.67,7,1,1
29,2025-04-13,Mumbai Indians,"Arun Jaitley Stadium, Delhi",3.0,0,43,0,14.33,5,1,0
32,2025-04-16,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",4.0,0,36,1,9.0,6,2,0
35,2025-04-19,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",3.2,0,49,0,14.7,4,0,0
40,2025-04-22,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,25,1,6.25,9,0,0
46,2025-04-27,Royal Challengers Bengaluru,"Arun Jaitley Stadium, Delhi",3.0,0,31,0,10.33,6,0,0
48,2025-04-29,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",4.0,0,43,3,10.75,9,1,0
58,2025-05-08,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2.0,0,23,0,11.5,4,0,0
