innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,HH Pandya,4.0,0,39,1,9.75,7,1,1
1,Mumbai Indians,JJ Bumrah,4.0,0,35,0,8.75,6,1,0
1,Mumbai Indians,M Markande,2.0,0,40,0,20.0,1,0,0
1,Mumbai Indians,MJ Santner,4.0,0,43,1,10.75,9,1,0
1,Mumbai Indians,SN Thakur,2.0,0,32,1,16.0,3,6,0
1,Mumbai Indians,TA Boult,4.0,0,50,1,12.5,5,2,0
2,Royal Challengers Bengaluru,B Kumar,4.0,0,38,0,9.5,6,2,0
2,Royal Challengers Bengaluru,JA Duffy,4.0,0,58,1,14.5,10,4,0
2,Royal Challengers Bengaluru,KH Pandya,4.0,0,26,1,6.5,5,1,0
2,Royal Challengers Bengaluru,R Shepherd,1.1,0,28,0,24.0,2,2,1
2,Royal Challengers Bengaluru,Rasikh Salam,2.5,0,23,1,8.12,8,0,0
2,Royal Challengers Bengaluru,Suyash Sharma,4.0,0,47,2,11.75,6,0,0
