innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bengaluru,death,53,2,30,10.6,7,8
1,Royal Challengers Bengaluru,middle,116,2,54,12.89,16,12
1,Royal Challengers Bengaluru,powerplay,71,0,36,11.83,10,11
2,Mumbai Indians,death,75,1,30,15.0,10,9
2,Mumbai Indians,middle,85,4,54,9.44,12,15
2,Mumbai Indians,powerplay,62,1,36,10.33,10,13
