match_number,date,opponent,catches,stumpings,run_outs
22,2011-04-20,Kochi Tuskers Kerala,1,0,0
37,2011-04-30,Kings XI Punjab,0,0,1
45,2011-05-05,Kochi Tuskers Kerala,1,0,0
65,2011-05-19,Pune Warriors,1,0,0
70,2011-05-22,Mumbai Indians,1,0,0
