match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2011-04-08,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.0,0,19,1,6.33,7,1,0
6,2011-04-11,Deccan Chargers,Eden Gardens,3.0,0,22,0,7.33,7,0,0
12,2011-04-15,Rajasthan Royals,Sawai Mansingh Stadium,1.0,0,4,2,4.0,3,0,0
17,2011-04-17,Rajasthan Royals,Eden Gardens,2.0,0,10,1,5.0,3,2,0
22,2011-04-20,Kochi Tuskers Kerala,Eden Gardens,4.0,1,20,3,5.0,12,0,0
24,2011-04-22,Royal Challengers Bangalore,Eden Gardens,3.0,0,25,0,8.33,10,0,0
33,2011-04-28,Delhi Daredevils,Feroz Shah Kotla,2.0,0,6,1,3.0,6,0,0
37,2011-04-30,Kings XI Punjab,Eden Gardens,4.0,0,24,1,6.0,12,1,0
42,2011-05-03,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",3.0,0,19,0,6.33,4,1,0
45,2011-05-05,Kochi Tuskers Kerala,Nehru Stadium,3.0,0,16,1,5.33,6,1,0
48,2011-05-07,Chennai Super Kings,Eden Gardens,4.0,0,25,1,6.25,9,1,0
65,2011-05-19,Pune Warriors,Dr DY Patil Sports Academy,4.0,0,23,2,5.75,8,0,0
70,2011-05-22,Mumbai Indians,Eden Gardens,1.0,0,7,0,7.0,2,0,0
72,2011-05-25,Mumbai Indians,Wankhede Stadium,2.0,0,18,0,9.0,4,0,0
