match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2024-03-23,Delhi Capitals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",0,1,0,0,0.0,c RR Pant b KK Ahmed,7
6,2024-03-25,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",21,8,1,2,262.5,not out,7
11,2024-03-30,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",9,7,1,0,128.57,not out,7
17,2024-04-04,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",61,29,6,4,210.34,not out,6
23,2024-04-09,Sunrisers Hyderabad,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",46,25,6,1,184.0,not out,6
27,2024-04-13,Rajasthan Royals,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",9,9,1,0,100.0,c Dhruv Jurel b KR Sen,6
33,2024-04-18,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",41,25,2,3,164.0,c Tilak Varma b JJ Bumrah,6
37,2024-04-21,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",8,12,0,0,66.67,c & b R Sai Kishore,6
42,2024-04-26,Kolkata Knight Riders,"Eden Gardens, Kolkata",68,28,2,8,242.86,not out,4
49,2024-05-01,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",25,26,1,1,96.15,not out,4
53,2024-05-05,Chennai Super Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",27,20,4,0,135.0,c Simarjeet Singh b MJ Santner,4
58,2024-05-09,Royal Challengers Bengaluru,"Himachal Pradesh Cricket Association Stadium, Dharamsala",37,19,4,2,194.74,run out (V Kohli),4
65,2024-05-15,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",0,2,0,0,0.0,lbw b Avesh Khan,4
69,2024-05-19,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",2,4,0,0,50.0,"run out (Nithish Kumar Reddy, H Klaasen)",4
