match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2010-03-13,Rajasthan Royals,Brabourne Stadium,4.0,0,27,0,6.75,9,1,0
9,2010-03-17,Delhi Daredevils,Feroz Shah Kotla,2.0,0,20,0,10.0,1,0,0
14,2010-03-20,Royal Challengers Bangalore,Brabourne Stadium,4.0,0,18,1,4.5,11,0,0
17,2010-03-22,Kolkata Knight Riders,Brabourne Stadium,4.0,0,27,2,6.75,14,0,0
21,2010-03-25,Chennai Super Kings,"Brabourne Stadium, Mumbai",4.0,0,45,0,11.25,4,1,1
25,2010-03-28,Deccan Chargers,Dr DY Patil Sports Academy,3.0,0,21,3,7.0,10,0,0
27,2010-03-30,Kings XI Punjab,Brabourne Stadium,4.0,0,34,3,8.5,7,1,0
33,2010-04-03,Deccan Chargers,Brabourne Stadium,2.0,0,10,2,5.0,5,0,0
41,2010-04-09,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.2,0,36,0,10.8,6,0,0
45,2010-04-11,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,17,2,4.25,14,0,0
47,2010-04-13,Delhi Daredevils,Brabourne Stadium,2.0,0,23,0,11.5,2,0,0
52,2010-04-17,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,30,1,7.5,7,0,0
57,2010-04-21,Royal Challengers Bangalore,Dr DY Patil Sports Academy,4.0,0,34,0,8.5,8,0,0
60,2010-04-25,Chennai Super Kings,Dr DY Patil Sports Academy,4.0,0,34,1,8.5,9,1,0
