innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Sunrisers Hyderabad,DA Warner,30,21,4,1,142.86,b Mohammed Shami,1
1,Sunrisers Hyderabad,S Dhawan,28,17,4,1,164.71,c SS Iyer b A Mishra,2
1,Sunrisers Hyderabad,KS Williamson,24,24,1,1,100.0,c CH Morris b Mohammed Shami,3
1,Sunrisers Hyderabad,Yuvraj Singh,70,41,11,1,170.73,not out,4
1,Sunrisers Hyderabad,MC Henriques,25,18,2,0,138.89,not out,5
2,Delhi Daredevils,SV Samson,24,19,2,1,126.32,c S Dhawan b Mohammed Siraj,1
2,Delhi Daredevils,KK Nair,39,20,5,2,195.0,c B Kumar b S Kaul,2
2,Delhi Daredevils,RR Pant,34,20,4,1,170.0,b Mohammed Siraj,3
2,Delhi Daredevils,SS Iyer,33,25,1,2,132.0,c Mohammed Siraj b B Kumar,4
2,Delhi Daredevils,CJ Anderson,41,24,2,3,170.83,not out,5
2,Delhi Daredevils,CH Morris,15,7,1,1,214.29,not out,6
