innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,Abishek Porel,28,11,2,2,254.55,c JM Sharma b JR Hazlewood,1
1,Delhi Capitals,F du Plessis,22,26,2,0,84.62,c V Kohli b KH Pandya,2
1,Delhi Capitals,KK Nair,4,4,1,0,100.0,c B Kumar b Yash Dayal,3
1,Delhi Capitals,KL Rahul,41,39,3,0,105.13,c JG Bethell b B Kumar,4
1,Delhi Capitals,AR Patel,15,13,1,1,115.38,b JR Hazlewood,5
1,Delhi Capitals,T Stubbs,34,18,5,1,188.89,c JR Hazlewood b B Kumar,6
1,Delhi Capitals,Ashutosh Sharma,2,3,0,0,66.67,b B Kumar,7
1,Delhi Capitals,V Nigam,12,6,1,1,200.0,"run out (V Kohli, B Kumar)",8
1,Delhi Capitals,PVD Chameera,0,1,0,0,0.0,not out,10
2,Royal Challengers Bengaluru,JG Bethell,12,6,1,1,200.0,c KK Nair b AR Patel,1
2,Royal Challengers Bengaluru,V Kohli,51,47,4,0,108.51,c MA Starc b PVD Chameera,2
2,Royal Challengers Bengaluru,D Padikkal,0,2,0,0,0.0,b AR Patel,3
2,Royal Challengers Bengaluru,RM Patidar,6,6,1,0,100.0,run out (KK Nair),4
2,Royal Challengers Bengaluru,KH Pandya,73,47,5,4,155.32,not out,5
2,Royal Challengers Bengaluru,TH David,19,5,3,1,380.0,not out,6
