innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bengaluru,B Kumar,4.0,0,33,3,8.25,9,0,0
1,Royal Challengers Bengaluru,JR Hazlewood,4.0,0,36,2,9.0,10,1,0
1,Royal Challengers Bengaluru,KH Pandya,4.0,0,28,1,7.0,5,0,0
1,Royal Challengers Bengaluru,Suyash Sharma,4.0,0,22,0,5.5,8,0,0
1,Royal Challengers Bengaluru,Yash Dayal,4.0,0,42,1,10.5,10,1,1
2,Delhi Capitals,AR Patel,4.0,0,19,2,4.75,9,1,0
2,Delhi Capitals,Kuldeep Yadav,4.0,0,28,0,7.0,8,0,0
2,Delhi Capitals,MA Starc,3.0,0,31,0,10.33,6,0,0
2,Delhi Capitals,Mukesh Kumar,3.3,0,51,0,14.57,7,0,1
2,Delhi Capitals,PVD Chameera,3.0,0,24,1,8.0,3,1,0
2,Delhi Capitals,V Nigam,1.0,0,12,0,12.0,1,0,1
