match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2013-04-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,5,0,0,40.0,st PA Patel b A Mishra,4
13,2013-04-11,Rajasthan Royals,Subrata Roy Sahara Stadium,28,23,2,2,121.74,not out,4
15,2013-04-13,Mumbai Indians,Wankhede Stadium,24,16,1,2,150.0,c R Dhawan b KA Pollard,4
29,2013-04-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",34,24,2,3,141.67,c Gurkeerat Singh b Azhar Mahmood,3
31,2013-04-23,Royal Challengers Bangalore,M Chinnaswamy Stadium,16,14,2,0,114.29,c V Kohli b JD Unadkat,3
39,2013-04-28,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,31,24,4,0,129.17,c BJ Rohrer b UT Yadav,3
42,2013-04-30,Chennai Super Kings,Subrata Roy Sahara Stadium,5,4,1,0,125.0,c MS Dhoni b MM Sharma,4
46,2013-05-02,Royal Challengers Bangalore,Subrata Roy Sahara Stadium,16,11,0,2,145.45,c AB de Villiers b R Vinay Kumar,4
50,2013-05-05,Rajasthan Royals,Sawai Mansingh Stadium,15,11,1,1,136.36,c KK Cooper b SK Trivedi,3
56,2013-05-09,Kolkata Knight Riders,Subrata Roy Sahara Stadium,1,2,0,0,50.0,c MS Bisla b L Balaji,3
58,2013-05-11,Mumbai Indians,Subrata Roy Sahara Stadium,33,29,1,2,113.79,lbw b Harbhajan Singh,4
65,2013-05-15,Kolkata Knight Riders,JSCA International Stadium Complex,30,20,0,3,150.0,c RN ten Doeschate b JH Kallis,4
71,2013-05-19,Delhi Daredevils,Subrata Roy Sahara Stadium,3,7,0,0,42.86,c V Sehwag b IK Pathan,4
