match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2013-04-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2.0,0,8,1,4.0,6,0,0
13,2013-04-11,Rajasthan Royals,Subrata Roy Sahara Stadium,4.0,0,27,2,6.75,7,1,0
15,2013-04-13,Mumbai Indians,Wankhede Stadium,2.0,0,13,1,6.5,5,0,0
29,2013-04-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",2.0,0,15,1,7.5,4,0,0
39,2013-04-28,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,2.0,0,9,0,4.5,3,0,0
46,2013-05-02,Royal Challengers Bangalore,Subrata Roy Sahara Stadium,1.0,0,15,0,15.0,0,0,0
50,2013-05-05,Rajasthan Royals,Sawai Mansingh Stadium,2.0,0,16,0,8.0,1,0,0
58,2013-05-11,Mumbai Indians,Subrata Roy Sahara Stadium,4.0,0,21,1,5.25,11,0,0
65,2013-05-15,Kolkata Knight Riders,JSCA International Stadium Complex,1.0,0,11,0,11.0,1,0,0
71,2013-05-19,Delhi Daredevils,Subrata Roy Sahara Stadium,2.0,0,17,0,8.5,1,0,0
