match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
1,Chennai Super Kings,V Kohli,6,12,0,0,50.0,c RA Jadeja b Harbhajan Singh
1,Chennai Super Kings,PA Patel,29,35,2,0,82.86,c KM Jadhav b DJ Bravo
1,Chennai Super Kings,MM Ali,9,8,0,1,112.5,c & b Harbhajan Singh
1,Chennai Super Kings,AB de Villiers,9,10,0,0,90.0,c RA Jadeja b Harbhajan Singh
1,Chennai Super Kings,SO Hetmyer,0,2,0,0,0.0,run out ()
1,Chennai Super Kings,S Dube,2,5,0,0,40.0,c SR Watson b Imran Tahir
1,Chennai Super Kings,C de Grandhomme,4,6,1,0,66.67,c MS Dhoni b RA Jadeja
1,Chennai Super Kings,Navdeep Saini,2,3,0,0,66.67,c SR Watson b Imran Tahir
1,Chennai Super Kings,YS Chahal,4,12,0,0,33.33,c Harbhajan Singh b Imran Tahir
1,Chennai Super Kings,UT Yadav,1,10,0,0,10.0,b RA Jadeja
1,Chennai Super Kings,Mohammed Siraj,0,1,0,0,0.0,not out
7,Mumbai Indians,PA Patel,31,22,4,1,140.91,b M Markande
7,Mumbai Indians,MM Ali,13,7,1,1,185.71,run out ()
7,Mumbai Indians,V Kohli,46,32,6,0,143.75,c HH Pandya b JJ Bumrah
7,Mumbai Indians,AB de Villiers,70,41,4,6,170.73,not out
7,Mumbai Indians,SO Hetmyer,5,6,0,0,83.33,c HH Pandya b JJ Bumrah
7,Mumbai Indians,C de Grandhomme,2,7,0,0,28.57,c KH Pandya b JJ Bumrah
7,Mumbai Indians,S Dube,9,5,0,1,180.0,not out
11,Sunrisers Hyderabad,PA Patel,11,8,2,0,137.5,c MK Pandey b Mohammad Nabi
11,Sunrisers Hyderabad,SO Hetmyer,9,9,0,1,100.0,st JM Bairstow b Mohammad Nabi
11,Sunrisers Hyderabad,V Kohli,3,10,0,0,30.0,c DA Warner b Sandeep Sharma
11,Sunrisers Hyderabad,AB de Villiers,1,2,0,0,50.0,b Mohammad Nabi
11,Sunrisers Hyderabad,MM Ali,2,8,0,0,25.0,run out ()
11,Sunrisers Hyderabad,S Dube,5,7,1,0,71.43,c DJ Hooda b Mohammad Nabi
11,Sunrisers Hyderabad,C de Grandhomme,37,32,3,2,115.62,run out ()
11,Sunrisers Hyderabad,P Ray Barman,19,24,2,0,79.17,c DJ Hooda b Sandeep Sharma
11,Sunrisers Hyderabad,UT Yadav,14,9,1,1,155.56,run out ()
11,Sunrisers Hyderabad,Mohammed Siraj,3,8,0,0,37.5,not out
11,Sunrisers Hyderabad,YS Chahal,1,3,0,0,33.33,c DJ Hooda b Sandeep Sharma
14,Rajasthan Royals,V Kohli,23,25,3,0,92.0,b S Gopal
14,Rajasthan Royals,PA Patel,67,41,9,1,163.41,c AM Rahane b JC Archer
14,Rajasthan Royals,AB de Villiers,13,9,2,0,144.44,c & b S Gopal
14,Rajasthan Royals,SO Hetmyer,1,9,0,0,11.11,c JC Buttler b S Gopal
14,Rajasthan Royals,MP Stoinis,31,28,2,1,110.71,not out
14,Rajasthan Royals,MM Ali,18,9,2,1,200.0,not out
17,Kolkata Knight Riders,PA Patel,25,24,3,0,104.17,lbw b N Rana
17,Kolkata Knight Riders,V Kohli,84,49,9,2,171.43,c & b Kuldeep Yadav
17,Kolkata Knight Riders,AB de Villiers,63,32,5,4,196.88,c Shubman Gill b SP Narine
17,Kolkata Knight Riders,MP Stoinis,28,13,3,1,215.38,not out
17,Kolkata Knight Riders,MM Ali,0,2,0,0,0.0,not out
20,Delhi Capitals,PA Patel,9,9,1,0,100.0,c S Lamichhane b CH Morris
20,Delhi Capitals,V Kohli,41,33,1,2,124.24,c SS Iyer b K Rabada
20,Delhi Capitals,AB de Villiers,17,16,1,1,106.25,c CA Ingram b K Rabada
20,Delhi Capitals,MP Stoinis,15,17,0,1,88.24,c R Tewatia b AR Patel
20,Delhi Capitals,MM Ali,32,18,1,3,177.78,st RR Pant b S Lamichhane
20,Delhi Capitals,AD Nath,19,12,4,0,158.33,c RR Pant b K Rabada
20,Delhi Capitals,P Negi,0,1,0,0,0.0,c RR Pant b K Rabada
20,Delhi Capitals,TG Southee,9,9,0,0,100.0,not out
20,Delhi Capitals,Mohammed Siraj,1,5,0,0,20.0,lbw b CH Morris
20,Delhi Capitals,YS Chahal,1,1,0,0,100.0,not out
28,Kings XI Punjab,PA Patel,19,9,4,0,211.11,c MA Agarwal b R Ashwin
28,Kings XI Punjab,V Kohli,67,53,8,0,126.42,c M Ashwin b Mohammed Shami
28,Kings XI Punjab,AB de Villiers,59,38,5,2,155.26,not out
28,Kings XI Punjab,MP Stoinis,28,16,4,0,175.0,not out
31,Mumbai Indians,PA Patel,28,20,4,1,140.0,c SA Yadav b HH Pandya
31,Mumbai Indians,V Kohli,8,9,1,0,88.89,c Q de Kock b JP Behrendorff
31,Mumbai Indians,AB de Villiers,75,51,6,4,147.06,run out ()
31,Mumbai Indians,MM Ali,50,32,1,5,156.25,c HH Pandya b SL Malinga
31,Mumbai Indians,MP Stoinis,0,2,0,0,0.0,c RG Sharma b SL Malinga
31,Mumbai Indians,AD Nath,2,3,0,0,66.67,c Q de Kock b SL Malinga
31,Mumbai Indians,P Negi,0,2,0,0,0.0,c Q de Kock b SL Malinga
31,Mumbai Indians,UT Yadav,0,1,0,0,0.0,not out
35,Kolkata Knight Riders,PA Patel,11,11,2,0,100.0,c N Rana b SP Narine
35,Kolkata Knight Riders,V Kohli,100,58,9,4,172.41,c Shubman Gill b HF Gurney
35,Kolkata Knight Riders,AD Nath,13,15,0,1,86.67,c RV Uthappa b AD Russell
35,Kolkata Knight Riders,MM Ali,66,28,5,6,235.71,c M Prasidh Krishna b Kuldeep Yadav
35,Kolkata Knight Riders,MP Stoinis,17,8,2,1,212.5,not out
39,Chennai Super Kings,PA Patel,53,37,2,4,143.24,c SR Watson b DJ Bravo
39,Chennai Super Kings,V Kohli,9,8,2,0,112.5,c MS Dhoni b DL Chahar
39,Chennai Super Kings,AB de Villiers,25,19,3,1,131.58,c F du Plessis b RA Jadeja
39,Chennai Super Kings,AD Nath,24,20,1,1,120.0,c F du Plessis b RA Jadeja
39,Chennai Super Kings,MP Stoinis,14,13,0,1,107.69,c DR Shorey b Imran Tahir
39,Chennai Super Kings,MM Ali,26,16,5,0,162.5,c SN Thakur b DJ Bravo
39,Chennai Super Kings,P Negi,5,6,0,0,83.33,c AT Rayudu b DL Chahar
39,Chennai Super Kings,UT Yadav,1,1,0,0,100.0,not out
42,Kings XI Punjab,PA Patel,43,24,7,2,179.17,c & b M Ashwin
42,Kings XI Punjab,V Kohli,13,8,2,0,162.5,c Mandeep Singh b Mohammed Shami
42,Kings XI Punjab,AB de Villiers,82,44,3,7,186.36,not out
42,Kings XI Punjab,MM Ali,4,5,1,0,80.0,b R Ashwin
42,Kings XI Punjab,AD Nath,3,7,0,0,42.86,c Mandeep Singh b GC Viljoen
42,Kings XI Punjab,MP Stoinis,46,34,2,3,135.29,not out
46,Delhi Capitals,PA Patel,39,20,7,1,195.0,c AR Patel b K Rabada
46,Delhi Capitals,V Kohli,23,17,2,1,135.29,c SE Rutherford b AR Patel
46,Delhi Capitals,AB de Villiers,17,19,0,1,89.47,c AR Patel b SE Rutherford
46,Delhi Capitals,S Dube,24,16,0,2,150.0,c S Dhawan b A Mishra
46,Delhi Capitals,H Klaasen,3,3,0,0,100.0,c RR Pant b A Mishra
46,Delhi Capitals,Gurkeerat Singh,27,19,2,1,142.11,c RR Pant b I Sharma
46,Delhi Capitals,MP Stoinis,32,24,1,2,133.33,not out
46,Delhi Capitals,Washington Sundar,1,2,0,0,50.0,c SS Iyer b K Rabada
49,Rajasthan Royals,V Kohli,25,7,1,3,357.14,c LS Livingstone b S Gopal
49,Rajasthan Royals,AB de Villiers,10,4,2,0,250.0,c R Parag b S Gopal
49,Rajasthan Royals,MP Stoinis,0,1,0,0,0.0,c SPD Smith b S Gopal
49,Rajasthan Royals,H Klaasen,6,7,0,0,85.71,c LS Livingstone b O Thomas
49,Rajasthan Royals,Gurkeerat Singh,6,3,1,0,200.0,c MK Lomror b R Parag
49,Rajasthan Royals,PA Patel,8,5,1,0,160.0,c O Thomas b JD Unadkat
49,Rajasthan Royals,P Negi,4,3,1,0,133.33,c SV Samson b O Thomas
49,Rajasthan Royals,Navdeep Saini,0,1,0,0,0.0,not out
54,Sunrisers Hyderabad,PA Patel,0,3,0,0,0.0,c MK Pandey b B Kumar
