match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Rajasthan Royals,S Dhawan,24,15,2,1,160.0,c AS Raut b A Singh
2,Rajasthan Royals,IR Jaggi,25,28,3,0,89.29,c J Botha b SK Warne
2,Rajasthan Royals,KC Sangakkara,0,3,0,0,0.0,c AG Paunikar b SK Trivedi
2,Rajasthan Royals,B Chipli,6,9,1,0,66.67,b SK Trivedi
2,Rajasthan Royals,JP Duminy,14,17,0,1,82.35,c J Botha b SK Warne
2,Rajasthan Royals,DT Christian,26,19,1,2,136.84,c AM Rahane b SK Trivedi
2,Rajasthan Royals,DB Ravi Teja,28,20,2,1,140.0,c AL Menaria b A Singh
2,Rajasthan Royals,DW Steyn,7,6,1,0,116.67,c J Botha b A Singh
2,Rajasthan Royals,A Mishra,2,2,0,0,100.0,not out
2,Rajasthan Royals,I Sharma,1,1,0,0,100.0,not out
6,Kolkata Knight Riders,S Dhawan,7,7,1,0,100.0,run out (EJG Morgan)
6,Kolkata Knight Riders,IR Jaggi,3,9,0,0,33.33,b Iqbal Abdulla
6,Kolkata Knight Riders,B Chipli,48,40,6,1,120.0,c JH Kallis b R Bhatia
6,Kolkata Knight Riders,KC Sangakkara,16,15,2,0,106.67,c JH Kallis b R Bhatia
6,Kolkata Knight Riders,JP Duminy,6,8,0,0,75.0,c JH Kallis b Iqbal Abdulla
6,Kolkata Knight Riders,DT Christian,25,13,1,2,192.31,c RN ten Doeschate b Iqbal Abdulla
6,Kolkata Knight Riders,DB Ravi Teja,14,10,1,1,140.0,c JH Kallis b JD Unadkat
6,Kolkata Knight Riders,DW Steyn,13,12,1,0,108.33,b JD Unadkat
6,Kolkata Knight Riders,A Mishra,12,5,1,1,240.0,not out
6,Kolkata Knight Riders,I Sharma,1,1,0,0,100.0,not out
11,Royal Challengers Bangalore,S Sohal,38,37,5,1,102.7,c SS Tiwary b R Ninan
11,Royal Challengers Bangalore,S Dhawan,11,9,2,0,122.22,c DL Vettori b Z Khan
11,Royal Challengers Bangalore,KC Sangakkara,36,25,3,1,144.0,c AB de Villiers b JJ van der Wath
11,Royal Challengers Bangalore,B Chipli,61,35,5,3,174.29,not out
11,Royal Challengers Bangalore,JP Duminy,22,15,2,1,146.67,c V Kohli b Z Khan
11,Royal Challengers Bangalore,DT Christian,0,1,0,0,0.0,lbw b Z Khan
15,Kings XI Punjab,S Sohal,7,5,1,0,140.0,c KD Karthik b RJ Harris
