innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,A Mishra,4.0,0,20,1,5.0,8,0,0
1,Sunrisers Hyderabad,Anand Rajan,4.0,0,22,1,5.5,13,2,0
1,Sunrisers Hyderabad,DJG Sammy,1.0,0,9,0,9.0,3,0,0
1,Sunrisers Hyderabad,DW Steyn,4.0,0,24,2,6.0,13,1,0
1,Sunrisers Hyderabad,KV Sharma,3.0,0,15,1,5.0,10,0,0
1,Sunrisers Hyderabad,NLTC Perera,4.0,0,33,1,8.25,5,0,0
2,Kolkata Knight Riders,Iqbal Abdulla,3.5,0,29,3,7.57,8,0,0
2,Kolkata Knight Riders,JH Kallis,1.0,0,13,0,13.0,1,0,0
2,Kolkata Knight Riders,Mohammed Shami,4.0,0,32,1,8.0,8,2,0
2,Kolkata Knight Riders,PJ Sangwan,2.0,0,17,0,8.5,4,0,0
2,Kolkata Knight Riders,SP Narine,4.0,1,11,0,2.75,17,1,0
2,Kolkata Knight Riders,YK Pathan,4.0,0,29,0,7.25,8,1,0
