innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,MS Bisla,15,18,3,0,83.33,c CL White b NLTC Perera,1
1,Kolkata Knight Riders,G Gambhir,10,17,0,0,58.82,"run out (BB Samantray, PA Patel)",2
1,Kolkata Knight Riders,JH Kallis,24,29,2,0,82.76,c S Dhawan b DW Steyn,3
1,Kolkata Knight Riders,EJG Morgan,9,9,1,0,100.0,lbw b KV Sharma,4
1,Kolkata Knight Riders,YK Pathan,49,29,3,3,168.97,not out,5
1,Kolkata Knight Riders,RN ten Doeschate,1,5,0,0,20.0,lbw b A Mishra,6
1,Kolkata Knight Riders,P Dogra,5,8,0,0,62.5,c NLTC Perera b DW Steyn,7
1,Kolkata Knight Riders,SP Narine,1,2,0,0,50.0,c NLTC Perera b Anand Rajan,8
1,Kolkata Knight Riders,Iqbal Abdulla,2,3,0,0,66.67,not out,9
2,Sunrisers Hyderabad,PA Patel,47,37,7,0,127.03,lbw b Iqbal Abdulla,1
2,Sunrisers Hyderabad,S Dhawan,42,35,3,2,120.0,lbw b Iqbal Abdulla,2
2,Sunrisers Hyderabad,GH Vihari,6,13,0,0,46.15,c P Dogra b Iqbal Abdulla,3
2,Sunrisers Hyderabad,CL White,2,4,0,0,50.0,"run out (EJG Morgan, MS Bisla)",4
2,Sunrisers Hyderabad,NLTC Perera,4,10,0,0,40.0,b Mohammed Shami,5
2,Sunrisers Hyderabad,DJG Sammy,17,12,0,2,141.67,not out,6
2,Sunrisers Hyderabad,BB Samantray,5,2,1,0,250.0,not out,7
