innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,RD Gaikwad,37,31,4,1,119.35,st JM Sharma b Sikandar Raza,1
1,Chennai Super Kings,DP Conway,92,52,16,1,176.92,not out,2
1,Chennai Super Kings,S Dube,28,17,1,2,164.71,c M Shahrukh Khan b Arshdeep Singh,3
1,Chennai Super Kings,MM Ali,10,6,2,0,166.67,st JM Sharma b RD Chahar,4
1,Chennai Super Kings,RA Jadeja,12,10,0,0,120.0,c LS Livingstone b SM Curran,5
1,Chennai Super Kings,MS Dhoni,13,4,0,2,325.0,not out,6
2,Punjab Kings,P Simran Singh,42,24,4,2,175.0,st MS Dhoni b RA Jadeja,1
2,Punjab Kings,S Dhawan,28,15,4,1,186.67,c M Pathirana b TU Deshpande,2
2,Punjab Kings,Atharva Taide,13,17,0,0,76.47,c & b RA Jadeja,3
2,Punjab Kings,LS Livingstone,40,24,1,4,166.67,c RD Gaikwad b TU Deshpande,4
2,Punjab Kings,SM Curran,29,20,1,1,145.0,b M Pathirana,5
2,Punjab Kings,JM Sharma,21,10,2,1,210.0,c SK Rasheed b TU Deshpande,6
2,Punjab Kings,M Shahrukh Khan,2,3,0,0,66.67,not out,7
2,Punjab Kings,Sikandar Raza,13,7,1,0,185.71,not out,8
