innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,RD Gaikwad,37,31,DP Conway,45,27,86,58
1,Chennai Super Kings,2,S Dube,28,17,DP Conway,14,9,44,26
1,Chennai Super Kings,3,DP Conway,17,7,MM Ali,10,6,28,13
1,Chennai Super Kings,4,RA Jadeja,12,10,DP Conway,15,8,27,18
1,Chennai Super Kings,5,MS Dhoni,13,4,DP Conway,1,1,15,5
2,Punjab Kings,1,P Simran Singh,20,11,S Dhawan,28,15,50,26
2,Punjab Kings,2,Atharva Taide,9,12,P Simran Singh,22,13,31,25
2,Punjab Kings,3,LS Livingstone,9,6,Atharva Taide,4,5,13,11
2,Punjab Kings,4,SM Curran,19,15,LS Livingstone,31,18,57,33
2,Punjab Kings,5,JM Sharma,9,3,SM Curran,10,5,19,8
2,Punjab Kings,6,M Shahrukh Khan,2,2,JM Sharma,12,7,16,9
2,Punjab Kings,7,Sikandar Raza,13,7,M Shahrukh Khan,0,1,15,8
