innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,MJ Lumb,0,2,S Sohal,0,0,0,2
1,Deccan Chargers,2,KC Sangakkara,27,28,S Sohal,11,14,39,42
1,Deccan Chargers,3,S Sohal,9,8,JP Duminy,4,8,14,16
1,Deccan Chargers,4,B Chipli,1,2,JP Duminy,4,2,5,4
1,Deccan Chargers,5,DT Christian,10,13,B Chipli,9,9,19,22
1,Deccan Chargers,6,DT Christian,8,10,S Dhawan,18,14,28,24
1,Deccan Chargers,7,A Mishra,18,6,S Dhawan,9,4,30,10
2,Mumbai Indians,1,SR Tendulkar,4,6,AC Blizzard,1,7,9,13
2,Mumbai Indians,2,AT Rayudu,2,8,SR Tendulkar,7,3,10,11
2,Mumbai Indians,3,SR Tendulkar,2,3,RG Sharma,4,6,6,9
2,Mumbai Indians,4,A Symonds,8,19,SR Tendulkar,13,16,29,35
2,Mumbai Indians,5,SR Tendulkar,10,12,TL Suman,14,13,27,25
2,Mumbai Indians,6,SR Tendulkar,1,2,KA Pollard,1,1,2,3
2,Mumbai Indians,7,KA Pollard,23,12,Harbhajan Singh,16,10,40,22
2,Mumbai Indians,8,Harbhajan Singh,1,1,SL Malinga,0,0,2,1
2,Mumbai Indians,9,Harbhajan Singh,0,1,DS Kulkarni,0,0,0,1
